Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,Langs,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,ProfGroup,NativeRange,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Response,MainVerb,VerbList,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Modality,MV_Class,SV_Class,Condition,Verb_Condition,Grupo,Tarea,FofA,Token_Differential,FofA_Std,FofA_Prod_Std,FofA_Comp_Std,AoA_ENG_Std,DELE_Std,Token_Main_Std,Token_Differential_Std,Token_Pret_Std,Token_Sub_Std,LOR_Std
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,B,33P,27,1,#07: faltar,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,43,-11415,1.6397075667782945,1.5129187277983827,1.7522429284528178,-0.9013257974795497,-0.15259782559498752,-0.6739970192632239,NA,NA,NA,-0.6695304063084143
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,B,23P,29,1,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,43,-95053,1.6397075667782945,1.5129187277983827,1.7522429284528178,-0.9013257974795497,-0.15259782559498752,-0.5665039933330537,NA,NA,NA,-0.6695304063084143
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,B,37P,32,1,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,43,-4995,1.6397075667782945,1.5129187277983827,1.7522429284528178,-0.9013257974795497,-0.15259782559498752,-0.7073606867119773,NA,NA,NA,-0.6695304063084143
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,B,27P,34,1,#01: estar,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,43,1306223,1.6397075667782945,1.5129187277983827,1.7522429284528178,-0.9013257974795497,-0.15259782559498752,1.9052412329239865,NA,NA,NA,-0.6695304063084143
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,B,32P,37,0,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,43,9386,1.6397075667782945,1.5129187277983827,1.7522429284528178,-0.9013257974795497,-0.15259782559498752,-0.7004392671059303,NA,NA,NA,-0.6695304063084143
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,B,22P,39,NA,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,43,9386,1.6397075667782945,1.5129187277983827,1.7522429284528178,-0.9013257974795497,-0.15259782559498752,-0.7004392671059303,NA,NA,NA,-0.6695304063084143
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,B,36P,42,0,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,43,-264072,1.6397075667782945,1.5129187277983827,1.7522429284528178,-0.9013257974795497,-0.15259782559498752,1.3508486791102587,NA,NA,NA,-0.6695304063084143
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,B,26P,44,1,#03: haber,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,43,3136079,1.6397075667782945,1.5129187277983827,1.7522429284528178,-0.9013257974795497,-0.15259782559498752,1.2598643869210266,NA,NA,NA,-0.6695304063084143
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,B,31P,47,1,#05: gustar,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,G,Regular stative with entre,Herencia,Producción,43,-34938,1.6397075667782945,1.5129187277983827,1.7522429284528178,-0.9013257974795497,-0.15259782559498752,-0.5813547336409667,NA,NA,NA,-0.6695304063084143
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,B,21P,49,NA,#08: amar,amar,65158,NA,NA,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,43,NA,1.6397075667782945,1.5129187277983827,1.7522429284528178,-0.9013257974795497,-0.15259782559498752,-0.704330534095778,NA,NA,NA,-0.6695304063084143
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,40P,2,0,#03: haber,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,23,3136079,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,1.2598643869210266,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,30P,4,1,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,23,37118,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,-0.5825445058073137,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,35P,7,1,#09: doler,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,23,-5228,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,-0.703177652089836,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,25P,9,0,#07: faltar,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,23,-11415,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,-0.6739970192632239,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,39P,12,0,#01: estar,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,23,1306223,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,1.9052412329239865,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,29P,14,0,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,23,-264072,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,1.3508486791102587,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,34P,17,0,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,G,Regular stative with entre,Herencia,Producción,23,-95053,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,-0.5665039933330537,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,24P,19,0,#05: gustar,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,23,-34938,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,-0.5813547336409667,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,38P,22,0,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,23,37118,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,-0.5825445058073137,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,28P,24,1,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,23,-4995,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,-0.7073606867119773,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,33P,27,1,#07: faltar,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,23,-11415,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,-0.6739970192632239,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,23P,29,0,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,23,-95053,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,-0.5665039933330537,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,37P,32,1,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,23,-4995,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,-0.7073606867119773,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,27P,34,0,#01: estar,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,23,1306223,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,1.9052412329239865,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,32P,37,0,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,23,9386,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,-0.7004392671059303,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,22P,39,0,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,23,9386,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,-0.7004392671059303,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,36P,42,0,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,23,-264072,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,1.3508486791102587,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,26P,44,0,#03: haber,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,23,3136079,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,1.2598643869210266,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,31P,47,1,#05: gustar,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,G,Regular stative with entre,Herencia,Producción,23,-34938,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,-0.5813547336409667,NA,NA,NA,1.9373740274705773
HSP07,21,Female,Heritage,Sequential,39,2,0,7,7,27,0,39,Intermediate,Intermediate,11,12,B,21P,49,NA,#08: amar,amar,65158,NA,NA,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,23,NA,-0.6647463108560655,-0.7740514421294052,-0.5486821291114885,1.7768994293168272,-0.3614159027249697,-0.704330534095778,NA,NA,NA,1.9373740274705773
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,21P,2,NA,#08: amar,amar,65158,NA,NA,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,24,NA,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,-0.704330534095778,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,31P,5,NA,#05: gustar,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,G,Regular stative with entre,Herencia,Producción,24,-34938,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,-0.5813547336409667,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,26P,7,0,#03: haber,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,24,3136079,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,1.2598643869210266,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,36P,10,1,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,24,-264072,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,1.3508486791102587,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,22P,12,1,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,24,9386,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,-0.7004392671059303,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,32P,15,0,#08: amar,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,24,9386,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,-0.7004392671059303,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,27P,17,1,#01: estar,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,24,1306223,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,1.9052412329239865,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,37P,20,1,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,24,-4995,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,-0.7073606867119773,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,23P,22,1,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,24,-95053,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,-0.5665039933330537,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,33P,25,1,#07: faltar,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,24,-11415,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,-0.6739970192632239,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,28P,27,1,#10: excluir,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,24,-4995,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,-0.7073606867119773,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,38P,30,1,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,24,37118,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,-0.5825445058073137,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,24P,32,1,#05: gustar,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,24,-34938,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,-0.5813547336409667,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,34P,35,1,#04: vivir,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,G,Regular stative with entre,Herencia,Producción,24,-95053,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,-0.5665039933330537,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,29P,37,1,#02: tener,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,24,-264072,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,1.3508486791102587,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,39P,40,1,#01: estar,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,24,1306223,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,1.9052412329239865,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,25P,42,1,#07: faltar,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,24,-11415,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,-0.6739970192632239,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,35P,45,0,#09: doler,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,24,-5228,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,-0.703177652089836,NA,NA,NA,1.1925441892480084
HSP08,36,Female,Heritage,Sequential,25,2,0,5,5,37,4,41,Advanced,Advanced,13,11,A,30P,47,1,#06: creer,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,24,37118,-0.5495236169743475,-0.31665740814384763,-0.7787746348679192,0.43778681591863877,0.056220251534994624,-0.5825445058073137,NA,NA,NA,1.1925441892480084
