Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,LF_Main,TF_Main,Syntax_Main,VolScore_Main,SubVerb,LF_Sub,Morpheme,Property,Condition,Condition_Exp,Participant,FofA,FofA_Std,LF_Std,TF_Std,LOR_Std,DELE_Std
HSP01,6,Male,Heritage,Simultaneous,31,0,0,0.25,34,4,45,10,13,B,33,27,0,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,01,23,-0.6461463376140961,-0.7148773542266426,0.9992644353546792,-0.40341340505819323,1.0806424812391353
HSP01,6,Male,Heritage,Simultaneous,31,0,0,0.25,34,4,45,10,13,B,23,29,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,01,23,-0.6461463376140961,-0.6089596675918927,0.9992644353546792,-0.40341340505819323,1.0806424812391353
HSP01,6,Male,Heritage,Simultaneous,31,0,0,0.25,34,4,45,10,13,B,37,32,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,01,23,-0.6461463376140961,1.2802936841565022,-0.9992644353546792,-0.40341340505819323,1.0806424812391353
HSP01,6,Male,Heritage,Simultaneous,31,0,0,0.25,34,4,45,10,13,B,27,34,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,01,23,-0.6461463376140961,1.8265614655251925,-0.9992644353546792,-0.40341340505819323,1.0806424812391353
HSP01,6,Male,Heritage,Simultaneous,31,0,0,0.25,34,4,45,10,13,B,32,37,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,01,23,-0.6461463376140961,-0.740932083793392,0.9992644353546792,-0.40341340505819323,1.0806424812391353
HSP01,6,Male,Heritage,Simultaneous,31,0,0,0.25,34,4,45,10,13,B,22,39,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,01,23,-0.6461463376140961,-0.740932083793392,0.9992644353546792,-0.40341340505819323,1.0806424812391353
HSP01,6,Male,Heritage,Simultaneous,31,0,0,0.25,34,4,45,10,13,B,36,42,0,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,01,23,-0.6461463376140961,1.2802936841565022,-0.9992644353546792,-0.40341340505819323,1.0806424812391353
HSP01,6,Male,Heritage,Simultaneous,31,0,0,0.25,34,4,45,10,13,B,26,44,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,01,23,-0.6461463376140961,1.1906427913158455,-0.9992644353546792,-0.40341340505819323,1.0806424812391353
HSP01,6,Male,Heritage,Simultaneous,31,0,0,0.25,34,4,45,10,13,B,31,47,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,01,23,-0.6461463376140961,-0.6235927662940299,0.9992644353546792,-0.40341340505819323,1.0806424812391353
HSP01,6,Male,Heritage,Simultaneous,31,0,0,0.25,34,4,45,10,13,B,21,49,1,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,01,23,-0.6461463376140961,-0.743630337006573,0.9992644353546792,-0.40341340505819323,1.0806424812391353
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,40,2,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,02,25,-0.3964988889904681,1.1906427913158455,-0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,30,4,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,02,25,-0.3964988889904681,-0.6247651020282918,-0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,35,7,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,02,25,-0.3964988889904681,-0.743630337006573,0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,25,9,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,02,25,-0.3964988889904681,-0.7148773542266426,0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,39,12,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,02,25,-0.3964988889904681,1.8265614655251925,-0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,29,14,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,02,25,-0.3964988889904681,1.2802936841565022,-0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,34,17,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,02,25,-0.3964988889904681,-0.6089596675918927,0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,24,19,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,02,25,-0.3964988889904681,-0.6235927662940299,0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,38,22,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,02,25,-0.3964988889904681,-0.6247651020282918,-0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,28,24,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,02,25,-0.3964988889904681,-0.7477520681277909,-0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,33,27,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,02,25,-0.3964988889904681,-0.7148773542266426,0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,23,29,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,02,25,-0.3964988889904681,-0.6089596675918927,0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,37,32,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,02,25,-0.3964988889904681,1.2802936841565022,-0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,27,34,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,02,25,-0.3964988889904681,1.8265614655251925,-0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,32,37,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,02,25,-0.3964988889904681,-0.740932083793392,0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,22,39,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,02,25,-0.3964988889904681,-0.740932083793392,0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,36,42,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,02,25,-0.3964988889904681,1.2802936841565022,-0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,26,44,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,02,25,-0.3964988889904681,1.1906427913158455,-0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,31,47,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,02,25,-0.3964988889904681,-0.6235927662940299,0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP02,53,Female,Heritage,Simultaneous,20,0,0,0,32,3,38,12,13,B,21,49,1,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,02,25,-0.3964988889904681,-0.743630337006573,0.9992644353546792,-0.5263744242784264,-0.2315662459798145
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,40,2,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,03,43,1.8503281486221848,1.1906427913158455,-0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,30,4,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,03,43,1.8503281486221848,-0.6247651020282918,-0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,35,7,1,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,03,43,1.8503281486221848,-0.743630337006573,0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,25,9,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,03,43,1.8503281486221848,-0.7148773542266426,0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,39,12,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,03,43,1.8503281486221848,1.8265614655251925,-0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,29,14,0,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,03,43,1.8503281486221848,1.2802936841565022,-0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,34,17,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,03,43,1.8503281486221848,-0.6089596675918927,0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,24,19,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,03,43,1.8503281486221848,-0.6235927662940299,0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,38,22,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,03,43,1.8503281486221848,-0.6247651020282918,-0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,28,24,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,03,43,1.8503281486221848,-0.7477520681277909,-0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,33,27,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,03,43,1.8503281486221848,-0.7148773542266426,0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,23,29,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,03,43,1.8503281486221848,-0.6089596675918927,0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,37,32,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,03,43,1.8503281486221848,1.2802936841565022,-0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,27,34,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,03,43,1.8503281486221848,1.8265614655251925,-0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,32,37,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,03,43,1.8503281486221848,-0.740932083793392,0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,22,39,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,03,43,1.8503281486221848,-0.740932083793392,0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,36,42,0,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,03,43,1.8503281486221848,1.2802936841565022,-0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,26,44,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,03,43,1.8503281486221848,1.1906427913158455,-0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,31,47,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,03,43,1.8503281486221848,-0.6235927662940299,0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP03,2,Female,Heritage,Sequential,27,0,3,0,35,4,40,21,22,B,21,49,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,03,43,1.8503281486221848,-0.743630337006573,0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,21,2,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,31,0.35244345688041623,-0.743630337006573,0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,31,5,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,31,0.35244345688041623,-0.6235927662940299,0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,26,7,0,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,04,31,0.35244345688041623,1.1906427913158455,-0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,38,10,0,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,31,0.35244345688041623,-0.7477520681277909,-0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,22,12,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,31,0.35244345688041623,-0.740932083793392,0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,32,15,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,31,0.35244345688041623,-0.740932083793392,0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,27,17,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,04,31,0.35244345688041623,1.8265614655251925,-0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,37,20,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,31,0.35244345688041623,1.2802936841565022,-0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,23,22,0,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,31,0.35244345688041623,-0.6089596675918927,0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,33,25,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,31,0.35244345688041623,-0.7148773542266426,0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,28,27,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,04,31,0.35244345688041623,-0.7477520681277909,-0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,38,30,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,31,0.35244345688041623,-0.6247651020282918,-0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,24,32,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,31,0.35244345688041623,-0.6235927662940299,0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,34,35,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,31,0.35244345688041623,-0.6089596675918927,0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,29,37,0,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,04,31,0.35244345688041623,1.2802936841565022,-0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,39,40,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,31,0.35244345688041623,1.8265614655251925,-0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,25,42,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,31,0.35244345688041623,-0.7148773542266426,0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,35,45,1,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,31,0.35244345688041623,-0.743630337006573,0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,30,47,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,04,31,0.35244345688041623,-0.6247651020282918,-0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP04,23,Female,Heritage,Simultaneous,21,0,0,0.33,37,3,40,15,16,A,40,50,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,31,0.35244345688041623,1.1906427913158455,-0.9992644353546792,-0.3640658789077186,0.1433505332255997
HSP05,18,Male,Heritage,Simultaneous,20,0,0,0,27,3,40,12,21,A,21,2,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,05,33,0.6020909055040443,-0.743630337006573,0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP05,18,Male,Heritage,Simultaneous,20,0,0,0,27,3,40,12,21,A,31,5,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,05,33,0.6020909055040443,-0.6235927662940299,0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP05,18,Male,Heritage,Simultaneous,20,0,0,0,27,3,40,12,21,A,26,7,0,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,05,33,0.6020909055040443,1.1906427913158455,-0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP05,18,Male,Heritage,Simultaneous,20,0,0,0,27,3,40,12,21,A,38,10,0,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,05,33,0.6020909055040443,-0.7477520681277909,-0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP05,18,Male,Heritage,Simultaneous,20,0,0,0,27,3,40,12,21,A,22,12,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,05,33,0.6020909055040443,-0.740932083793392,0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP05,18,Male,Heritage,Simultaneous,20,0,0,0,27,3,40,12,21,A,32,15,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,05,33,0.6020909055040443,-0.740932083793392,0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP05,18,Male,Heritage,Simultaneous,20,0,0,0,27,3,40,12,21,A,27,17,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,05,33,0.6020909055040443,1.8265614655251925,-0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP05,18,Male,Heritage,Simultaneous,20,0,0,0,27,3,40,12,21,A,37,20,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,05,33,0.6020909055040443,1.2802936841565022,-0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP05,18,Male,Heritage,Simultaneous,20,0,0,0,27,3,40,12,21,A,23,22,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,05,33,0.6020909055040443,-0.6089596675918927,0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP05,18,Male,Heritage,Simultaneous,20,0,0,0,27,3,40,12,21,A,33,25,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,05,33,0.6020909055040443,-0.7148773542266426,0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP05,18,Male,Heritage,Simultaneous,20,0,0,0,27,3,40,12,21,A,28,27,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,05,33,0.6020909055040443,-0.7477520681277909,-0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP05,18,Male,Heritage,Simultaneous,20,0,0,0,27,3,40,12,21,A,38,30,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,05,33,0.6020909055040443,-0.6247651020282918,-0.9992644353546792,-0.5263744242784264,0.1433505332255997
HSP05,18,Male,Heritage,Simultaneous,20,0,0,0,27,3,40,12,21,A,24,32,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,05,33,0.6020909055040443,-0.6235927662940299,0.9992644353546792,-0.5263744242784264,0.1433505332255997
